,after_found,after_path,before_found,before_path,combo_after,combo_before,dorn_after,dorn_before,scalabrino_after,scalabrino_before,filename,url,input_sha
963,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/de4f16aa0ff53c2756a3f9bf67ad7cb59b4d1aa3/CallLogGroupBuilderTest.java/after/CallLogGroupBuilderTest.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/de4f16aa0ff53c2756a3f9bf67ad7cb59b4d1aa3/CallLogGroupBuilderTest.java/before/CallLogGroupBuilderTest.java,0.8812294447863543,0.8812294447863543,0.9114762875768874,0.9114762875768874,0.7736616233984629,0.7736616233984629,CallLogGroupBuilderTest.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,de4f16aa0ff53c2756a3f9bf67ad7cb59b4d1aa3
964,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/GroupEditorFragment.java/after/GroupEditorFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/GroupEditorFragment.java/before/GroupEditorFragment.java,0.801900673111708,0.801900673111708,0.8430652397319449,0.8430652397319449,0.7340425294021079,0.7340425294021079,GroupEditorFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
965,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTileFrequentView.java/after/ContactTileFrequentView.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTileFrequentView.java/before/ContactTileFrequentView.java,0.9064151644706726,0.9064151644706726,0.9407635331153871,0.9407635331153871,0.8336266279220581,0.8336266279220581,ContactTileFrequentView.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
966,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTilePhoneFrequentView.java/after/ContactTilePhoneFrequentView.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTilePhoneFrequentView.java/before/ContactTilePhoneFrequentView.java,0.7686677475770315,0.7686677475770315,0.9379936655362447,0.9379936655362447,0.7744876444339752,0.7744876444339752,ContactTilePhoneFrequentView.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
967,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTilePhoneStarredView.java/after/ContactTilePhoneStarredView.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTilePhoneStarredView.java/before/ContactTilePhoneStarredView.java,0.8260194540023804,0.8260194540023804,0.9364460349082948,0.9364460349082948,0.8491962552070618,0.8491962552070618,ContactTilePhoneStarredView.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
968,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTileStarredView.java/after/ContactTileStarredView.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ContactTileStarredView.java/before/ContactTileStarredView.java,0.916234771410624,0.916234771410624,0.9602225025494894,0.9602225025494894,0.8849869767824808,0.8849869767824808,ContactTileStarredView.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
969,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ViewUtil.java/after/ViewUtil.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/ViewUtil.java/before/ViewUtil.java,0.8897075057029724,0.8897075057029724,0.9872401356697084,0.9872401356697084,0.8623234629631042,0.8623234629631042,ViewUtil.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
970,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/LayoutSuppressingImageView.java/after/LayoutSuppressingImageView.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/LayoutSuppressingImageView.java/before/LayoutSuppressingImageView.java,0.9138304591178894,0.9138304591178894,0.942651242017746,0.942651242017746,0.8213954269886017,0.8213954269886017,LayoutSuppressingImageView.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
971,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/LayoutSuppressingQuickContactBadge.java/after/LayoutSuppressingQuickContactBadge.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6afca8a28c76fa81e26c7e664039cabc35b41044/LayoutSuppressingQuickContactBadge.java/before/LayoutSuppressingQuickContactBadge.java,0.9089026153087616,0.9089026153087616,0.9277274310588836,0.9277274310588836,0.8023281693458557,0.8023281693458557,LayoutSuppressingQuickContactBadge.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6afca8a28c76fa81e26c7e664039cabc35b41044
972,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ConfirmAddDetailActivity.java/after/ConfirmAddDetailActivity.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ConfirmAddDetailActivity.java/before/ConfirmAddDetailActivity.java,0.7040691715301364,0.7040691715301364,0.7970085350425506,0.7970085350425506,0.7310450125951321,0.7310450125951321,ConfirmAddDetailActivity.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
973,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/PeopleActivity.java/after/PeopleActivity.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/PeopleActivity.java/before/PeopleActivity.java,0.7691136321444384,0.7691136321444384,0.8226048176447339,0.8226048176447339,0.7210965384455288,0.7210965384455288,PeopleActivity.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
974,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ContactLoaderFragment.java/after/ContactLoaderFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ContactLoaderFragment.java/before/ContactLoaderFragment.java,0.7743264718446881,0.7743264718446881,0.8413722098339349,0.8413722098339349,0.6961358059197664,0.6961358059197664,ContactLoaderFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
975,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/AccountFilterActivity.java/after/AccountFilterActivity.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/AccountFilterActivity.java/before/AccountFilterActivity.java,0.7984158164925046,0.7984158164925046,0.8407657593488693,0.8407657593488693,0.6777558326721191,0.6777558326721191,AccountFilterActivity.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
976,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ContactListFilterView.java/after/ContactListFilterView.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ContactListFilterView.java/before/ContactListFilterView.java,0.7793459785170853,0.7793459785170853,0.8274565883330071,0.8274565883330071,0.6976702370448038,0.6976702370448038,ContactListFilterView.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
977,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ContactPickerFragment.java/after/ContactPickerFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ContactPickerFragment.java/before/ContactPickerFragment.java,0.8515702009201049,0.8515702009201049,0.8643648207187653,0.8643648207187653,0.6908913567662239,0.6908913567662239,ContactPickerFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
978,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/CustomContactListFilterActivity.java/after/CustomContactListFilterActivity.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/CustomContactListFilterActivity.java/before/CustomContactListFilterActivity.java,0.7696091912446483,0.7696091912446483,0.8513537615297302,0.8513537615297302,0.7254155859831841,0.7254155859831841,CustomContactListFilterActivity.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
979,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/DefaultContactBrowseListFragment.java/after/DefaultContactBrowseListFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/DefaultContactBrowseListFragment.java/before/DefaultContactBrowseListFragment.java,0.7819718746468425,0.7819718746468425,0.8208834288202019,0.8208834288202019,0.6502707029382387,0.6502707029382387,DefaultContactBrowseListFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
980,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/PhoneNumberPickerFragment.java/after/PhoneNumberPickerFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/PhoneNumberPickerFragment.java/before/PhoneNumberPickerFragment.java,0.8123472356796264,0.8123472356796264,0.8557681179046631,0.8557681179046631,0.6590449154376984,0.6590449154376984,PhoneNumberPickerFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
981,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ShortcutIntentBuilder.java/after/ShortcutIntentBuilder.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/ShortcutIntentBuilder.java/before/ShortcutIntentBuilder.java,0.7178493091836572,0.7178493091836572,0.7500659695826469,0.7500659695826469,0.6462400203570724,0.6462400203570724,ShortcutIntentBuilder.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
982,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/AccountFilterUtil.java/after/AccountFilterUtil.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/AccountFilterUtil.java/before/AccountFilterUtil.java,0.6785181636611619,0.6785181636611619,0.7595216358701388,0.7595216358701388,0.6943651388088862,0.6943651388088862,AccountFilterUtil.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
983,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/EmptyService.java/after/EmptyService.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/EmptyService.java/before/EmptyService.java,0.9217538833618164,0.9217538833618164,0.9796996116638184,0.9796996116638184,0.8879892826080322,0.8879892826080322,EmptyService.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
984,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/LocalizedNameResolver.java/after/LocalizedNameResolver.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/LocalizedNameResolver.java/before/LocalizedNameResolver.java,0.5656075580045581,0.5656075580045581,0.6778681222349405,0.6778681222349405,0.6146937757730484,0.6146937757730484,LocalizedNameResolver.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
985,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/WeakAsyncTask.java/after/WeakAsyncTask.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/30868d4ef831b6ff7b2e7a00027bb0222d93135d/WeakAsyncTask.java/before/WeakAsyncTask.java,0.894236547606332,0.894236547606332,0.9751257385526384,0.9751257385526384,0.8241811479840959,0.8241811479840959,WeakAsyncTask.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,30868d4ef831b6ff7b2e7a00027bb0222d93135d
986,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/CallContactActivity.java/after/CallContactActivity.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/CallContactActivity.java/before/CallContactActivity.java,0.7309427559375763,0.7309427559375763,0.8462570905685425,0.840745598077774,0.7476220428943634,0.7467721700668335,CallContactActivity.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
987,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ContactsUtils.java/after/ContactsUtils.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ContactsUtils.java/before/ContactsUtils.java,0.7993666132291158,0.8221655607223509,0.8629095772902171,0.8863256946206093,0.7968494971593221,0.818417102098465,ContactsUtils.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
988,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ShowOrCreateActivity.java/after/ShowOrCreateActivity.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ShowOrCreateActivity.java/before/ShowOrCreateActivity.java,0.5921937317720481,0.5921937317720481,0.6834900325962475,0.6833885205643517,0.7328778845923287,0.7309742782797132,ShowOrCreateActivity.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
989,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ContactDetailFragment.java/after/ContactDetailFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ContactDetailFragment.java/before/ContactDetailFragment.java,0.7696738381207168,0.7695426678400726,0.8040966655386887,0.8040869973148278,0.7253300651218971,0.7252192988888682,ContactDetailFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
990,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/PhoneNumberInteraction.java/after/PhoneNumberInteraction.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/PhoneNumberInteraction.java/before/PhoneNumberInteraction.java,0.7851156246662141,0.7851156246662141,0.8019335117936134,0.8018851676583292,0.6866952645778656,0.6864694321155548,PhoneNumberInteraction.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
991,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ShortcutIntentBuilder.java/after/ShortcutIntentBuilder.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ShortcutIntentBuilder.java/before/ShortcutIntentBuilder.java,0.7178493091836572,0.7178493091836572,0.7500659695826469,0.7500329441390932,0.6462400203570724,0.646368975006044,ShortcutIntentBuilder.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
992,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/DataAction.java/after/DataAction.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/DataAction.java/before/DataAction.java,0.8209026346074098,0.8209026346074098,0.8790728867847368,0.8790728782418228,0.7673839138820767,0.7673773195594549,DataAction.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
993,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ClipboardUtils.java/after/ClipboardUtils.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/ClipboardUtils.java/before/ClipboardUtils.java,0.8437060713768005,0.8437060713768005,0.906785488128662,0.906785488128662,0.7736250758171082,0.7736250758171082,ClipboardUtils.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
994,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/Constants.java/after/Constants.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/Constants.java/before/Constants.java,0.6353598833084106,0.7387537360191345,0.960637390613556,0.9108425378799438,0.9528877735137941,0.974401354789734,Constants.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
995,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/PhoneCapabilityTester.java/after/PhoneCapabilityTester.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/3a8df86541c91ac5023bc46efae4ed23502512fa/PhoneCapabilityTester.java/before/PhoneCapabilityTester.java,0.8853661332811628,0.8853661332811628,0.9462960532733372,0.9463541933468409,0.8383476138114929,0.838762606893267,PhoneCapabilityTester.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,3a8df86541c91ac5023bc46efae4ed23502512fa
996,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6c9b4b97752e415528279464b28560d389256783/EntityModifierTests.java/after/EntityModifierTests.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/6c9b4b97752e415528279464b28560d389256783/EntityModifierTests.java/before/EntityModifierTests.java,0.6945733347976649,0.6984394035405583,0.6343772437561441,0.6388608933322959,0.6137164025395004,0.6230333773074327,EntityModifierTests.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,6c9b4b97752e415528279464b28560d389256783
997,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/47b6f70eadb118d815b4aaf5426c070bd75a38fb/DataItem.java/after/DataItem.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/47b6f70eadb118d815b4aaf5426c070bd75a38fb/DataItem.java/before/DataItem.java,0.8997646910803658,0.8721329381591395,0.8881491119308131,0.9015411871828533,0.727684885263443,0.7260104919734754,DataItem.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,47b6f70eadb118d815b4aaf5426c070bd75a38fb
998,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/ContactDetailDisplayUtils.java/after/ContactDetailDisplayUtils.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/ContactDetailDisplayUtils.java/before/ContactDetailDisplayUtils.java,0.6429410967975855,0.6518906927941477,0.6645491328090429,0.6712707525995725,0.5554742286913097,0.5461960559820428,ContactDetailDisplayUtils.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,a21993720988a5fc0b48594d1ff0ce6f932780b7
999,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/ContactDetailUpdatesFragment.java/after/ContactDetailUpdatesFragment.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/ContactDetailUpdatesFragment.java/before/ContactDetailUpdatesFragment.java,0.8047187978571112,0.8289317705414512,0.8782488568262621,0.8747870244763114,0.6865968243642286,0.6599479588595304,ContactDetailUpdatesFragment.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,a21993720988a5fc0b48594d1ff0ce6f932780b7
1000,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/StreamItemAdapter.java/after/StreamItemAdapter.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/StreamItemAdapter.java/before/StreamItemAdapter.java,0.8324998276574271,0.8761498928070068,0.8778776441301618,0.921126799924033,0.6948927513190678,0.7122657341616494,StreamItemAdapter.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,a21993720988a5fc0b48594d1ff0ce6f932780b7
1001,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/ContactDetailDisplayUtilsTest.java/after/ContactDetailDisplayUtilsTest.java,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/ContactDetailDisplayUtilsTest.java/before/ContactDetailDisplayUtilsTest.java,0.8736914938146417,0.8879827901169106,0.8869695175777782,0.91836581186012,0.6732594777237285,0.7346101149364754,ContactDetailDisplayUtilsTest.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,a21993720988a5fc0b48594d1ff0ce6f932780b7
1002,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/StreamItemAdapterTest.java/after/StreamItemAdapterTest.java,False,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/StreamItemAdapterTest.java/before/StreamItemAdapterTest.java,0.8940762546327379,,0.9404391215907204,,0.8074006901846992,,StreamItemAdapterTest.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,a21993720988a5fc0b48594d1ff0ce6f932780b7
1003,True,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/StreamItemEntryBuilder.java/after/StreamItemEntryBuilder.java,False,Euphoria-OS-Legacy-android_packages_apps_Contacts/a21993720988a5fc0b48594d1ff0ce6f932780b7/StreamItemEntryBuilder.java/before/StreamItemEntryBuilder.java,0.9058126409848531,,0.9499389827251434,,0.7896735767523447,,StreamItemEntryBuilder.java,https://api.github.com/repos/Euphoria-OS-Legacy/android_packages_apps_Contacts,a21993720988a5fc0b48594d1ff0ce6f932780b7
1004,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/BluetoothPhoneServiceImpl.java/after/BluetoothPhoneServiceImpl.java,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/BluetoothPhoneServiceImpl.java/before/BluetoothPhoneServiceImpl.java,0.6809800962068802,0.6811107399745754,0.8151927409794992,0.8151768822985279,0.7633629539801229,0.7611522407781693,BluetoothPhoneServiceImpl.java,https://api.github.com/repos/TeamEOS/packages_services_Telecomm,6a2126477ce3f527ecaec807fe4f40cd13ff02b0
1005,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/CallsManager.java/after/CallsManager.java,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/CallsManager.java/before/CallsManager.java,0.7810661167615935,0.7808744637384302,0.8445542354979331,0.8444269290238264,0.7598532172895613,0.7598378392912093,CallsManager.java,https://api.github.com/repos/TeamEOS/packages_services_Telecomm,6a2126477ce3f527ecaec807fe4f40cd13ff02b0
1006,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/ConnectionServiceWrapper.java/after/ConnectionServiceWrapper.java,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/ConnectionServiceWrapper.java/before/ConnectionServiceWrapper.java,0.6418753289457025,0.641120589113441,0.8416196649958347,0.8409329706738735,0.684167202690552,0.6828726756161657,ConnectionServiceWrapper.java,https://api.github.com/repos/TeamEOS/packages_services_Telecomm,6a2126477ce3f527ecaec807fe4f40cd13ff02b0
1007,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/CreateConnectionProcessor.java/after/CreateConnectionProcessor.java,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/CreateConnectionProcessor.java/before/CreateConnectionProcessor.java,0.6910178127831647,0.6932658467973981,0.7674495121020646,0.7682930451063883,0.6564405830133528,0.6751382989542825,CreateConnectionProcessor.java,https://api.github.com/repos/TeamEOS/packages_services_Telecomm,6a2126477ce3f527ecaec807fe4f40cd13ff02b0
1008,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/PhoneAccountRegistrar.java/after/PhoneAccountRegistrar.java,True,TeamEOS-packages_services_Telecomm/6a2126477ce3f527ecaec807fe4f40cd13ff02b0/PhoneAccountRegistrar.java/before/PhoneAccountRegistrar.java,0.7013462069893681,0.6972994516997052,0.7738369564024247,0.7721303531134185,0.6298972651721877,0.6162168461797309,PhoneAccountRegistrar.java,https://api.github.com/repos/TeamEOS/packages_services_Telecomm,6a2126477ce3f527ecaec807fe4f40cd13ff02b0
